OBJECTID,MapUnit,IdentityConfidence,Label,Symbol,DataSourceID,Notes,MapUnitPolys_ID,Shape_Length,Shape_Area
"1432",Yms,certain,Yms,Yms,DAS01,,MUP1432,"5372.813032837813","1001939.313145788"
"1433",Yms,certain,Yms,Yms,DAS01,,MUP1433,"100387.888660034","70338843.91537736"
"1434",Yms,certain,Yms,Yms,DAS01,,MUP1434,"7875.519849225725","3593093.110359332"
"1435",Yms,certain,Yms,Yms,DAS01,,MUP1435,"4520.802724834783","565689.8967363604"
"1436",Yms,certain,Yms,Yms,DAS01,,MUP1436,"28422.23018686545","20818887.53962207"
"1437",Yms,certain,Yms,Yms,DAS01,,MUP1437,"2503.712192342755","232160.8676345964"
"1438",Yms,certain,Yms,Yms,DAS01,,MUP1438,"3727.054080075724","530469.2406998151"
"1439",Yms,certain,Yms,Yms,DAS01,,MUP1439,"5626.420776957039","1202647.245078549"
"1440",Yms,certain,Yms,Yms,DAS01,,MUP1440,"1092.937022613702","58795.34952506158"
"1441",Yms,certain,Yms,Yms,DAS01,,MUP1441,"34198.63338366341","38615289.90327905"
"1442",Yms,certain,Yms,Yms,DAS01,,MUP1442,"5314.660696065476","1320908.995578228"
"1443",Yms,certain,Yms,Yms,DAS01,,MUP1443,"6903.599753756147","2097086.367725749"
"1444",Yms,certain,Yms,Yms,DAS01,,MUP1444,"50319.59482493156","35499085.35474201"
"1445",Yms,certain,Yms,Yms,DAS01,,MUP1445,"10310.52107974492","4283769.763047691"
"1446",Yms,certain,Yms,Yms,DAS01,,MUP1446,"37042.31383305241","22796616.93168672"
"1447",Yms,certain,Yms,Yms,DAS01,,MUP1447,"19493.46170911809","7914124.652022021"
"1448",Yms,certain,Yms,Yms,DAS01,,MUP1448,"2454.756714075788","288336.9960179228"
"1449",Yms,certain,Yms,Yms,DAS01,,MUP1449,"3073.118514496256","306885.4110818391"
"1450",Yms,certain,Yms,Yms,DAS01,,MUP1450,"8359.979931189615","2557463.005806424"
"1451",Yms,certain,Yms,Yms,DAS01,,MUP1451,"1589.648576722936","95386.67272959025"
"1452",Yms,certain,Yms,Yms,DAS01,,MUP1452,"18705.38590453117","7501598.074963978"
"1453",Yms,certain,Yms,Yms,DAS01,,MUP1453,"32719.15445749768","36727714.43558216"
"1454",Yms,certain,Yms,Yms,DAS01,,MUP1454,"1259.510070446564","91744.59467816705"
"1455",Yms,certain,Yms,Yms,DAS01,,MUP1455,"10278.68439961245","2623669.394157314"
"1456",Yms,certain,Yms,Yms,DAS01,,MUP1456,"6417.396258594054","1437160.20331528"
"1457",Yms,certain,Yms,Yms,DAS01,,MUP1457,"2889.523264373328","386367.5840149588"
"1458",Yms,certain,Yms,Yms,DAS01,,MUP1458,"33428.56771465934","14326759.03911632"
"1459",Yms,certain,Yms,Yms,DAS01,,MUP1459,"4765.595352808356","1166295.805665957"
"1460",Yms,certain,Yms,Yms,DAS01,,MUP1460,"3284.003185305575","678869.5618795486"
"1461",Ys,certain,Ys,Ys,DAS01,,MUP1461,"1278.998593926771","99215.07214828601"
"1462",Ys,certain,Ys,Ys,DAS01,,MUP1462,"8682.677774171125","3068272.915085153"
"1463",Ys,certain,Ys,Ys,DAS01,,MUP1463,"3245.986941773212","426000.3389104846"
"1464",Ys,certain,Ys,Ys,DAS01,,MUP1464,"20974.34847845638","8263822.99928876"
"1465",Ys,certain,Ys,Ys,DAS01,,MUP1465,"1417.38744049704","76126.61290726096"
"1466",Ys,certain,Ys,Ys,DAS01,,MUP1466,"1059.198934373829","53212.71048312124"
"1467",Ys,certain,Ys,Ys,DAS01,,MUP1467,"23856.52750973511","10758978.62016317"
"1468",Ys,certain,Ys,Ys,DAS01,,MUP1468,"11093.86918679424","3981415.469174222"
"1469",Ys,certain,Ys,Ys,DAS01,,MUP1469,"17973.83092591727","8274536.515806177"
"1470",Ys,certain,Ys,Ys,DAS01,changed from Ybe to Ys to match printed map,MUP1470,"1024.021935519855","68838.27116629647"
"1471",Ys,certain,Ys,Ys,DAS01,,MUP1471,"239280.8026761898","93749440.57342853"
"1472",Ys,certain,Ys,Ys,DAS01,changed from Zd to Ys to match printed map,MUP1472,"4512.642158033682","560146.5404868685"
"1473",Ys,certain,Ys,Ys,DAS01,,MUP1473,"157439.6685711921","151704781.1882265"
"1474",Ys,certain,Ys,Ys,DAS01,,MUP1474,"17204.22475439162","3326189.667565602"
"1475",Ys,certain,Ys,Ys,DAS01,,MUP1475,"28013.14819792026","10244297.58110384"
"1476",Ys,certain,Ys,Ys,DAS01,,MUP1476,"5486.411897831692","1456161.563907751"
"1477",Ys,certain,Ys,Ys,DAS01,,MUP1477,"8890.158473830477","1904785.500163406"
"1478",Ys,certain,Ys,Ys,DAS01,,MUP1478,"40399.78445524899","9578315.081683634"
"1479",Ys,certain,Ys,Ys,DAS01,,MUP1479,"1326.692375152453","83608.79187330771"
"1480",Ys,certain,Ys,Ys,DAS01,,MUP1480,"65824.72811738582","32611338.37034032"
"1481",Ys,certain,Ys,Ys,DAS01,,MUP1481,"4898.516119396638","509613.6796798547"
"1482",Ys,certain,Ys,Ys,DAS01,,MUP1482,"17748.21862075635","5045692.750332155"
"1483",Ys,certain,Ys,Ys,DAS01,,MUP1483,"3184.11028513326","473287.4202620182"
"1484",Ys,certain,Ys,Ys,DAS01,,MUP1484,"6720.455900495491","1811860.942260611"
"1485",Ys,certain,Ys,Ys,DAS01,,MUP1485,"11409.79059441922","1853099.482152347"
"1486",Ys,certain,Ys,Ys,DAS01,,MUP1486,"1027.759240412056","63879.19588177032"
"1487",Ys,certain,Ys,Ys,DAS01,,MUP1487,"1617.325799935588","174778.6311334092"
"1488",Ys,certain,Ys,Ys,DAS01,,MUP1488,"1291.351595220815","104118.839933444"
"1489",Ys,certain,Ys,Ys,DAS01,,MUP1489,"9556.569719329453","1386639.136116905"
"1490",Ys,certain,Ys,Ys,DAS01,,MUP1490,"21992.5899522673","6840468.72564865"
"1491",Ys,certain,Ys,Ys,DAS01,,MUP1491,"5732.94149342357","1364554.764728503"
"1492",Ys,certain,Ys,Ys,DAS01,,MUP1492,"14977.98708114238","3673528.830766849"
"1493",Ys,certain,Ys,Ys,DAS01,,MUP1493,"80912.42473748686","52068197.62393071"
"1494",Ys,certain,Ys,Ys,DAS01,,MUP1494,"52620.47260964056","22445708.50533433"
"1495",Ys,certain,Ys,Ys,DAS01,,MUP1495,"40800.43804001543","16040581.72756121"
"1496",Ys,certain,Ys,Ys,DAS01,,MUP1496,"54281.67566622414","14434103.33802747"
"1497",Ys,certain,Ys,Ys,DAS01,,MUP1497,"2878.015275086111","430364.6760130489"
"1498",Ys,certain,Ys,Ys,DAS01,,MUP1498,"926.2361093440863","41470.04484779153"
"1499",Ys,certain,Ys,Ys,DAS01,,MUP1499,"52577.64940784092","34955519.61056288"
"1500",Ys,certain,Ys,Ys,DAS01,,MUP1500,"7737.954580118563","1488490.288689049"
"1501",Ys,certain,Ys,Ys,DAS01,,MUP1501,"13759.50161429298","4008228.819611254"
"1502",Ys,certain,Ys,Ys,DAS01,,MUP1502,"1147.456699092106","69330.83749499894"
"1503",Ys,certain,Ys,Ys,DAS01,,MUP1503,"1027.166482439311","71610.03306780446"
"1504",Ys,certain,Ys,Ys,DAS01,,MUP1504,"6247.574677189914","2357412.424933424"
"1505",Ys,certain,Ys,Ys,DAS01,,MUP1505,"6619.163095976634","2113888.835940892"
"1506",Ysh,certain,Ysh,Ysh,DAS01,,MUP1506,"2618.089661928582","397255.7639035779"
"1507",Ysh,certain,Ysh,Ysh,DAS01,,MUP1507,"25638.97785067319","12922727.67155247"
"1508",Ysh,certain,Ysh,Ysh,DAS01,,MUP1508,"5270.297068754853","1156891.310390112"
"1509",Ysh,certain,Ysh,Ysh,DAS01,,MUP1509,"6740.563432135608","1396309.016540597"
"1510",Ysh,certain,Ysh,Ysh,DAS01,,MUP1510,"4635.985294843726","1327751.326682042"
"1511",Ysh,certain,Ysh,Ysh,DAS01,,MUP1511,"1525.261669017921","130179.6474560423"
"1512",Ysh,certain,Ysh,Ysh,DAS01,,MUP1512,"9793.844736226065","1380946.749887271"
"1513",Ysh,certain,Ysh,Ysh,DAS01,,MUP1513,"88521.12369055126","50685734.49611838"
"1514",Ysh,certain,Ysh,Ysh,DAS01,changed from Yms to Ysh to match printed map,MUP1514,"1151.265766203559","76176.0780986918"
"1515",Ysh,certain,Ysh,Ysh,DAS01,,MUP1515,"6408.479264618671","1044433.937731054"
"1516",Ysh,certain,Ysh,Ysh,DAS01,,MUP1516,"3842.428634474209","639308.3445092733"
"1517",Ysh,certain,Ysh,Ysh,DAS01,,MUP1517,"1486.475851360703","138591.7372762626"
"1518",Ysh,certain,Ysh,Ysh,DAS01,,MUP1518,"18540.05568551726","9279892.458810648"
"1519",Ysh,certain,Ysh,Ysh,DAS01,,MUP1519,"2529.662579653084","382368.9734143582"
"1520",Ysh,certain,Ysh,Ysh,DAS01,,MUP1520,"11150.15168098089","3007598.11447754"
"1521",Ysh,certain,Ysh,Ysh,DAS01,,MUP1521,"3891.808050351925","727504.0481298434"
"1522",Ysh,certain,Ysh,Ysh,DAS01,,MUP1522,"6011.711314438397","1292972.891166223"
"1523",Ysh,certain,Ysh,Ysh,DAS01,,MUP1523,"2795.128167028732","419474.0969089475"
"1524",Ysh,certain,Ysh,Ysh,DAS01,,MUP1524,"2897.815014121318","471367.3846804361"
"1525",Ysh,certain,Ysh,Ysh,DAS01,,MUP1525,"1022.489757062587","75550.93049418961"
"1526",Ysh,certain,Ysh,Ysh,DAS01,,MUP1526,"17042.76313606969","5870073.952481033"
"1527",Ysh,certain,Ysh,Ysh,DAS01,,MUP1527,"32626.47290065432","7103683.591463313"
"1528",Ysh,certain,Ysh,Ysh,DAS01,,MUP1528,"3516.229898078261","733906.1810635129"
"1529",Ysh,certain,Ysh,Ysh,DAS01,,MUP1529,"10817.9348165253","6212451.414791211"
"1530",Ysh,certain,Ysh,Ysh,DAS01,,MUP1530,"7176.560161568803","3086276.419496223"
"1531",Ysh,certain,Ysh,Ysh,DAS01,,MUP1531,"966.1597590686555","55644.73218224802"
"1532",Ysh,certain,Ysh,Ysh,DAS01,,MUP1532,"3010.543732613598","439392.3492334089"
"1533",Ysh,certain,Ysh,Ysh,DAS01,,MUP1533,"13333.48845343767","5697808.859557942"
"1534",Ysh,certain,Ysh,Ysh,DAS01,,MUP1534,"14756.10862197883","9372351.579592094"
"1535",Ysh,certain,Ysh,Ysh,DAS01,,MUP1535,"2727.745018003902","272184.9058991304"
"1536",Ysh,certain,Ysh,Ysh,DAS01,,MUP1536,"5494.526171963811","1146947.640208644"
"1537",Ysh,certain,Ysh,Ysh,DAS01,,MUP1537,"6188.179388791596","907465.9979250666"
"1538",Ysh,certain,Ysh,Ysh,DAS01,,MUP1538,"16771.87006326458","5100397.849780254"
"1539",Ysh,certain,Ysh,Ysh,DAS01,,MUP1539,"2589.07320482442","346511.5779778038"
"1540",Ysh,certain,Ysh,Ysh,DAS01,,MUP1540,"57939.09548665597","15186255.26692816"
"1541",Ysh,certain,Ysh,Ysh,DAS01,,MUP1541,"85586.37627496738","31491114.263419"
"1542",Ysh,certain,Ysh,Ysh,DAS01,,MUP1542,"2398.499290187644","315282.2740326799"
"1543",Ysh,certain,Ysh,Ysh,DAS01,changed from Yms to Ysh to match printed map,MUP1543,"816.4539888618723","45148.48516863368"
"1544",Ysh,certain,Ysh,Ysh,DAS01,,MUP1544,"12297.84414494116","5187162.478809957"
"1545",Ysh,certain,Ysh,Ysh,DAS01,,MUP1545,"7224.583302294182","951624.7966316884"
"1546",Ysh,certain,Ysh,Ysh,DAS01,,MUP1546,"2543.221951926833","399875.0029492446"
"1547",Ysh,certain,Ysh,Ysh,DAS01,,MUP1547,"12169.13910800408","3478217.762729838"
"1548",Ysh,certain,Ysh,Ysh,DAS01,,MUP1548,"30729.53845425742","14511311.47332985"
"1549",Ysh,certain,Ysh,Ysh,DAS01,,MUP1549,"1731.425931552581","143219.9714151258"
"1550",Ysh,certain,Ysh,Ysh,DAS01,,MUP1550,"4500.315572043823","1156932.80452312"
"1551",Ysh,certain,Ysh,Ysh,DAS01,,MUP1551,"1814.898517412781","203133.3032489299"
"1552",Ysh,certain,Ysh,Ysh,DAS01,,MUP1552,"58218.15355636697","25566431.66335834"
"1553",Ysh,certain,Ysh,Ysh,DAS01,,MUP1553,"3491.962647954695","616064.038445501"
"1554",Ysh,certain,Ysh,Ysh,DAS01,,MUP1554,"5114.301644118478","631563.6117848326"
"1555",Ysh,certain,Ysh,Ysh,DAS01,,MUP1555,"4407.354019177258","804822.0796377927"
"1556",Ysh,certain,Ysh,Ysh,DAS01,,MUP1556,"31340.33280126319","15466977.03697609"
"1557",Ysh,certain,Ysh,Ysh,DAS01,,MUP1557,"11091.50649121824","2361447.7348462"
"1558",Ysh,certain,Ysh,Ysh,DAS01,,MUP1558,"21990.24766155583","6315804.32603306"
"1559",Ysh,certain,Ysh,Ysh,DAS01,,MUP1559,"13149.51314435583","1305274.564506584"
"1560",Ysh,certain,Ysh,Ysh,DAS01,,MUP1560,"50665.93722294959","28279038.67442336"
"1561",Ysh,certain,Ysh,Ysh,DAS01,,MUP1561,"5713.972776472083","779987.8556479653"
"1562",Ysh,certain,Ysh,Ysh,DAS01,,MUP1562,"9438.084976897015","1694331.841001538"
"1563",Ysh,certain,Ysh,Ysh,DAS01,,MUP1563,"17642.77226721327","7167952.735026764"
"1564",Ysh,certain,Ysh,Ysh,DAS01,,MUP1564,"1586.834526747511","164322.8395865961"
"1565",Ysh,certain,Ysh,Ysh,DAS01,,MUP1565,"2815.872591782103","410899.6849238864"
"1566",Ysh,certain,Ysh,Ysh,DAS01,,MUP1566,"39019.05862616254","13302755.16233095"
"1567",Ysh,certain,Ysh,Ysh,DAS01,,MUP1567,"4231.86813433213","757170.9448882621"
"1568",Ysh,certain,Ysh,Ysh,DAS01,,MUP1568,"12293.82083321727","2730942.454466041"
"1569",Ysh,certain,Ysh,Ysh,DAS01,,MUP1569,"39951.57716500117","28729290.18112664"
"1570",Ysh,certain,Ysh,Ysh,DAS01,,MUP1570,"6567.164083645791","1457453.893670228"
"1571",Ysh,certain,Ysh,Ysh,DAS01,,MUP1571,"39345.64343946674","15673702.1885771"
"1572",Ysh,certain,Ysh,Ysh,DAS01,,MUP1572,"4184.616900923559","579989.7416577375"
"1573",Ysh,certain,Ysh,Ysh,DAS01,,MUP1573,"16526.85109111441","3090048.467512672"
"1574",Ysh,certain,Ysh,Ysh,DAS01,,MUP1574,"13478.31814340648","7344281.164633024"
"1575",Ysh,certain,Ysh,Ysh,DAS01,,MUP1575,"3382.697437164094","350596.9682686421"
"1576",Ysh,certain,Ysh,Ysh,DAS01,,MUP1576,"3818.553638811811","534737.7383772393"
"1577",Ysh,certain,Ysh,Ysh,DAS01,,MUP1577,"10262.73568923507","3973875.73505635"
"1578",Ysh,certain,Ysh,Ysh,DAS01,,MUP1578,"22408.62943197841","4728751.139037789"
"1579",Ysh,certain,Ysh,Ysh,DAS01,,MUP1579,"34317.61505670426","15293412.6250341"
"1580",Ysh,certain,Ysh,Ysh,DAS01,,MUP1580,"12084.92652692587","4604569.737775111"
"1581",Ysh,certain,Ysh,Ysh,DAS01,,MUP1581,"26894.818082347","5267483.741817011"
"1582",Ysh,certain,Ysh,Ysh,DAS01,,MUP1582,"11011.18104914739","2580751.819078611"
"1583",Ysh,certain,Ysh,Ysh,DAS01,,MUP1583,"1862.621834196956","210624.7007852788"
"1584",Ysh,certain,Ysh,Ysh,DAS01,,MUP1584,"4611.512316156992","985739.8992018625"
"1585",Ysh,certain,Ysh,Ysh,DAS01,,MUP1585,"49466.38345132262","16173587.06549948"
"1586",Ysh,certain,Ysh,Ysh,DAS01,,MUP1586,"53455.73612311334","26395906.65078185"
"1587",Ysh,certain,Ysh,Ysh,DAS01,,MUP1587,"20102.58068685234","4622387.436412799"
"1588",Ysh,certain,Ysh,Ysh,DAS01,,MUP1588,"19572.93386303761","6948577.316329043"
"1589",Ysh,certain,Ysh,Ysh,DAS01,,MUP1589,"4078.102629688031","780733.2588901864"
"1590",Ysh,certain,Ysh,Ysh,DAS01,,MUP1590,"13812.84797410286","4117903.359282356"
"1591",Ysh,certain,Ysh,Ysh,DAS01,,MUP1591,"2206.088364593188","236148.5524738713"
"1592",Ysh,certain,Ysh,Ysh,DAS01,,MUP1592,"4191.340993988986","590157.8000175694"
"1593",Ysh,certain,Ysh,Ysh,DAS01,,MUP1593,"3891.062624887343","461268.4323409346"
"1594",Ysh,certain,Ysh,Ysh,DAS01,,MUP1594,"9491.592679122905","2750516.091047513"
"1595",Ysh,certain,Ysh,Ysh,DAS01,,MUP1595,"41777.46266590583","16676931.07851335"
"1596",Ysh,certain,Ysh,Ysh,DAS01,,MUP1596,"2389.178495908322","301071.137686195"
"1597",Ysh,certain,Ysh,Ysh,DAS01,,MUP1597,"4289.403995088692","1321238.526117519"
"1598",Ysh,certain,Ysh,Ysh,DAS01,,MUP1598,"33123.96048763619","12561857.48772961"
"1599",Ysh,certain,Ysh,Ysh,DAS01,,MUP1599,"22772.44314188847","10460928.17099051"
"1600",Ysh,certain,Ysh,Ysh,DAS01,,MUP1600,"8894.912843245624","3169120.877574157"
"1601",Ysh,certain,Ysh,Ysh,DAS01,,MUP1601,"14619.86009018902","2986966.734476835"
"1602",Ysn,certain,Ysn,Ysn,DAS01,,MUP1602,"35050.93376909376","10798838.61939953"
"1603",Ysn,certain,Ysn,Ysn,DAS01,,MUP1603,"2699.168626302","333586.1979061045"
"1604",Ysn,certain,Ysn,Ysn,DAS01,,MUP1604,"77343.10481396165","59517838.12644282"
"1605",Ysn,certain,Ysn,Ysn,DAS01,,MUP1605,"6052.013194793226","1503993.910664589"
"1606",Ysn,certain,Ysn,Ysn,DAS01,,MUP1606,"5538.432664521008","1720906.164816948"
"1607",Ysn,certain,Ysn,Ysn,DAS01,,MUP1607,"985.1899427326181","66303.97780141036"
"1608",Ysn,certain,Ysn,Ysn,DAS01,,MUP1608,"59690.66879077514","44630089.22128121"
"1609",Ysn,certain,Ysn,Ysn,DAS01,,MUP1609,"1328.014438836578","127305.2953509119"
"1610",Ysn,certain,Ysn,Ysn,DAS01,,MUP1610,"51771.20004338628","17683564.27323645"
"1611",Ysn,certain,Ysn,Ysn,DAS01,,MUP1611,"72536.49779370523","42030198.38046201"
"1612",Ysn,certain,Ysn,Ysn,DAS01,,MUP1612,"9328.26558558704","2761426.152793318"
"1613",Ysn,certain,Ysn,Ysn,DAS01,,MUP1613,"4593.743480044346","976300.3474839284"
"1614",Ysn,certain,Ysn,Ysn,DAS01,,MUP1614,"7799.93368781431","4155601.239372675"
"1615",Ysn,certain,Ysn,Ysn,DAS01,,MUP1615,"1208.13824297636","68805.08766477695"
"1616",Ysn,certain,Ysn,Ysn,DAS01,,MUP1616,"13405.71571344211","4431887.924727726"
"1617",Ysn,certain,Ysn,Ysn,DAS01,,MUP1617,"7834.583007511177","2030630.768118274"
"1618",Ysn,certain,Ysn,Ysn,DAS01,,MUP1618,"1579.768381598726","161095.9747859535"
"1619",Ysn,certain,Ysn,Ysn,DAS01,,MUP1619,"2627.535775005545","303019.8332499161"
"1620",Ysn,certain,Ysn,Ysn,DAS01,,MUP1620,"31714.60209295556","18669956.83760928"
"1621",Ysn,certain,Ysn,Ysn,DAS01,,MUP1621,"4786.804924294998","887732.893714982"
"1622",Ysn,certain,Ysn,Ysn,DAS01,,MUP1622,"31292.04420719298","16205185.01090649"
"1623",Ysn,certain,Ysn,Ysn,DAS01,,MUP1623,"8303.333598005889","2349496.078313285"
"1624",Ysn,certain,Ysn,Ysn,DAS01,,MUP1624,"3088.166465490863","483375.2883044085"
"1625",Ysn,certain,Ysn,Ysn,DAS01,,MUP1625,"3915.753052406835","834144.5525898433"
"1626",Ysn,certain,Ysn,Ysn,DAS01,,MUP1626,"12592.22153499395","5294924.697942587"
"1627",Ysn,certain,Ysn,Ysn,DAS01,,MUP1627,"73252.27699433255","46686515.33941964"
"1628",Ysn,certain,Ysn,Ysn,DAS01,,MUP1628,"6986.274984637304","1426913.438240748"
"1629",Ysn,certain,Ysn,Ysn,DAS01,,MUP1629,"898.9599389725261","54824.41205420947"
"1630",Ysn,certain,Ysn,Ysn,DAS01,,MUP1630,"5571.623768411068","2092637.104969112"
"1631",Ysn,certain,Ysn,Ysn,DAS01,,MUP1631,"39102.83644036619","29798444.00763688"
"1632",Ysn,certain,Ysn,Ysn,DAS01,,MUP1632,"1440.346397982251","119020.8882673788"
"1633",Ysn,certain,Ysn,Ysn,DAS01,,MUP1633,"1215.648284709957","104932.5169303211"
"1634",Ysn,certain,Ysn,Ysn,DAS01,,MUP1634,"7497.192883002896","2750717.15563238"
"1635",Ysn,certain,Ysn,Ysn,DAS01,,MUP1635,"9088.190692654205","1842382.987964698"
"1636",Ysn,certain,Ysn,Ysn,DAS01,,MUP1636,"1371.283568658399","121016.4753937197"
"1637",Ysn,certain,Ysn,Ysn,DAS01,,MUP1637,"2093.563688246865","217846.160581296"
"1638",Ysn,certain,Ysn,Ysn,DAS01,,MUP1638,"2566.924958043334","439102.0534994134"
"1639",Ysn,certain,Ysn,Ysn,DAS01,,MUP1639,"70175.64136652922","53620560.3542675"
"1640",Ysn,certain,Ysn,Ysn,DAS01,,MUP1640,"4142.649409499141","788442.4825251771"
"1641",Ysn,certain,Ysn,Ysn,DAS01,,MUP1641,"5015.272706578497","1116990.239552051"
"1642",Ysn,certain,Ysn,Ysn,DAS01,,MUP1642,"2337.664918654123","293049.9807675482"
"1643",Ysn,certain,Ysn,Ysn,DAS01,,MUP1643,"3753.832747237021","413356.3089883488"
"1644",Ysn,certain,Ysn,Ysn,DAS01,,MUP1644,"63562.9322915266","38536304.55564353"
"1645",Ysn,certain,Ysn,Ysn,DAS01,,MUP1645,"1259.476426151414","106834.7177987556"
"1646",Ysn,certain,Ysn,Ysn,DAS01,,MUP1646,"6796.478761545328","2053506.680069028"
"1647",Ysn,certain,Ysn,Ysn,DAS01,,MUP1647,"9163.959332248936","2996600.491338004"
"1648",Ysn,certain,Ysn,Ysn,DAS01,,MUP1648,"92145.72118597169","70226455.07400516"
"1649",Ysn,certain,Ysn,Ysn,DAS01,,MUP1649,"5431.608227040939","901441.8492776497"
"1650",Ysn,certain,Ysn,Ysn,DAS01,,MUP1650,"3990.431452839343","1000398.716349627"
"1651",Ysn,certain,Ysn,Ysn,DAS01,,MUP1651,"14346.95362239718","5756029.826101143"
"1652",Ysn,certain,Ysn,Ysn,DAS01,,MUP1652,"2605.917710041406","168090.4235739227"
"1653",Ysn,certain,Ysn,Ysn,DAS01,,MUP1653,"3756.310348339637","557483.4783578657"
"1654",Ysn,certain,Ysn,Ysn,DAS01,,MUP1654,"1069.574700468522","80298.52593541086"
"1655",Ysn,certain,Ysn,Ysn,DAS01,,MUP1655,"6321.255695554475","2431706.923167189"
"1656",Ysn,certain,Ysn,Ysn,DAS01,,MUP1656,"28134.98611487486","16011726.59992974"
"1657",Ysn,certain,Ysn,Ysn,DAS01,,MUP1657,"4851.287462454062","594204.8955945196"
"1658",Ysn,certain,Ysn,Ysn,DAS01,,MUP1658,"3885.649742660117","714572.6589322607"
"1659",Ysn,certain,Ysn,Ysn,DAS01,,MUP1659,"2039.979397944503","200328.0369063315"
"1660",Ysn,certain,Ysn,Ysn,DAS01,,MUP1660,"1560.58443722726","101586.7277215874"
"1661",Ysn,certain,Ysn,Ysn,DAS01,,MUP1661,"1213.766296975461","91728.03904884201"
"1662",Ysn,certain,Ysn,Ysn,DAS01,,MUP1662,"4371.02406729603","631456.2371176421"
"1663",Ysn,certain,Ysn,Ysn,DAS01,,MUP1663,"25227.27197265514","3077318.385612793"
"1664",Ysn,certain,Ysn,Ysn,DAS01,,MUP1664,"29392.80318510883","11335788.39752661"
"1665",Ysn,certain,Ysn,Ysn,DAS01,,MUP1665,"6246.093309543918","1710391.927035219"
"1666",Ysn,certain,Ysn,Ysn,DAS01,,MUP1666,"2716.203744928856","389484.0588048726"
"1667",Ysn,certain,Ysn,Ysn,DAS01,,MUP1667,"21942.82585186996","9525375.836043244"
"1668",Ysn,certain,Ysn,Ysn,DAS01,,MUP1668,"53668.56521939091","30627032.15377448"
"1669",Ysn,certain,Ysn,Ysn,DAS01,,MUP1669,"1106.36802994348","78100.42221291158"
"1670",Ysn,certain,Ysn,Ysn,DAS01,,MUP1670,"5951.19271860653","1042440.91654986"
"1671",Ysn,certain,Ysn,Ysn,DAS01,changed from Qg to Ysn to match printed map,MUP1671,"7452.077535565978","2195676.875297071"
"1672",Ysn,certain,Ysn,Ysn,DAS01,,MUP1672,"1859.20625236357","226761.9732139505"
"1673",Ysn,certain,Ysn,Ysn,DAS01,,MUP1673,"6482.564711999914","2257000.284842467"
"1674",Ysn,certain,Ysn,Ysn,DAS01,,MUP1674,"1082.792625492818","80510.78368814205"
"1675",Ysn,certain,Ysn,Ysn,DAS01,,MUP1675,"1945.552897474039","237256.1238802233"
"1676",Ysn,certain,Ysn,Ysn,DAS01,,MUP1676,"1058.408628919153","58800.62545231274"
"1677",Ysn,certain,Ysn,Ysn,DAS01,,MUP1677,"6668.726421980582","455952.9128385498"
"1678",Ysn,certain,Ysn,Ysn,DAS01,,MUP1678,"33766.58823741779","22298384.88887193"
"1679",Ysn,certain,Ysn,Ysn,DAS01,,MUP1679,"6065.475825322963","1729459.105980268"
"1680",Ysn,certain,Ysn,Ysn,DAS01,,MUP1680,"219726.1970254728","142132723.8004248"
"1681",Ysn,certain,Ysn,Ysn,DAS01,,MUP1681,"3734.768548625723","692091.4616543865"
"1682",Ysn,certain,Ysn,Ysn,DAS01,,MUP1682,"1560.218361096768","119778.1688392935"
"1683",Ysn,certain,Ysn,Ysn,DAS01,,MUP1683,"6989.293849865274","2183657.555956937"
"1684",Ysn,certain,Ysn,Ysn,DAS01,,MUP1684,"2173.614540337184","247038.971335985"
"1685",Ysn,certain,Ysn,Ysn,DAS01,,MUP1685,"8042.455071906895","1066378.269493855"
"1686",Ysn,certain,Ysn,Ysn,DAS01,,MUP1686,"8575.461087459084","3412372.238417046"
"1687",Ysn,certain,Ysn,Ysn,DAS01,,MUP1687,"2320.610235185221","289238.8863163386"
"1688",Ysn,certain,Ysn,Ysn,DAS01,,MUP1688,"3519.575332934371","776428.7988259979"
"1689",Ysn,certain,Ysn,Ysn,DAS01,,MUP1689,"4405.533270178365","760988.9717205876"
"1690",Ysn,certain,Ysn,Ysn,DAS01,,MUP1690,"3159.006986662084","351597.3935456015"
"1691",Ysn,certain,Ysn,Ysn,DAS01,,MUP1691,"882.4116525651071","55056.66360497641"
"1692",Ysn,certain,Ysn,Ysn,DAS01,,MUP1692,"3365.541521991313","754572.403718928"
"1693",Ysn,certain,Ysn,Ysn,DAS01,,MUP1693,"136208.7202110109","94527472.19952469"
"1694",Ysn,certain,Ysn,Ysn,DAS01,,MUP1694,"1583.669701873664","102890.0503982939"
"1695",Ysn,certain,Ysn,Ysn,DAS01,,MUP1695,"3504.658054990586","278765.2535462938"
"1696",Ysn,certain,Ysn,Ysn,DAS01,,MUP1696,"4004.599392023646","795959.6548952998"
"1697",Ysn,certain,Ysn,Ysn,DAS01,,MUP1697,"1836.497524080335","146847.906753205"
"1698",Ysn,certain,Ysn,Ysn,DAS01,,MUP1698,"1098.787233240783","76520.02431938611"
"1699",Ysn,certain,Ysn,Ysn,DAS01,,MUP1699,"4277.416380931169","1011566.476715954"
"1700",Ysn,certain,Ysn,Ysn,DAS01,,MUP1700,"5085.78272900216","1197823.40098236"
"1701",Ysn,certain,Ysn,Ysn,DAS01,,MUP1701,"2504.767427941862","406557.3589306087"
